"code_station";"libelle_station";"uri_station";"code_support";"libelle_support";"uri_support";"code_fraction";"libelle_fraction";"uri_fraction";"date_prelevement";"heure_prelevement";"date_analyse";"heure_analyse";"code_parametre";"libelle_parametre";"uri_parametre";"resultat";"code_groupe_parametre";"libelle_groupe_parametre";"uri_groupe_parametre";"code_unite";"symbole_unite";"uri_unite";"code_remarque";"mnemo_remarque";"code_insitu";"libelle_insitu";"code_difficulte_analyse";"mnemo_difficulte_analyse";"limite_detection";"limite_quantification";"limite_saturation";"incertitude_analytique";"code_methode_fractionnement";"nom_methode_fractionnement";"uri_methode_fractionnement";"code_methode_analyse";"nom_methode_analyse";"uri_methode_analyse";"rendement_extraction";"code_methode_extraction";"nom_methode_extraction";"uri_methode_extraction";"code_accreditation";"mnemo_accreditation";"agrement";"code_statut";"mnemo_statut";"code_qualification";"libelle_qualification";"commentaires_analyse";"commentaires_resultat_analyse";"code_reseau";"nom_reseau";"uri_reseau";"code_producteur";"nom_producteur";"uri_producteur";"code_preleveur";"nom_preleveur";"uri_preleveur";"code_laboratoire";"nom_laboratoire";"uri_laboratoire"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1313";"Demande Biochimique en oxygène en 5 jours (D.B.O.5)";"http://id.eaufrance.fr/PAR/1313";"2.0";"43,41,31,192,191,190,164,122,121";"Indices globaux (AOX, DCO,…)|Chimique|Paramètres classés par classe|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques|Paramètres physico-chimiques pour les cours d'eau|Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement|Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/43,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/192,http://id.eaufrance.fr/GPR/191,http://id.eaufrance.fr/GPR/190,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"175";"mg(O2)/L";"http://id.eaufrance.fr/URF/175";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1301";"Température de l'Eau";"http://id.eaufrance.fr/PAR/1301";"13.3";"32,31,166,165,164,122,121";"Physique,Paramètres classés par classe,Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines,Paramètres physico-chimiques pour les plans d'eau,Paramètres physico-chimiques pour les cours d'eau,Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement,Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/32,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"27";"°C";"http://id.eaufrance.fr/URF/27";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"0";"Localisation inconnue";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1393";"Fer";"http://id.eaufrance.fr/PAR/1393";"90.0";"44,41,31,195,194,192,191,190,166,165,164,162,160,159,156,155,153,149,148,122,121";"Metaux et métalloïdes|Chimique|Paramètres classés par classe|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Sédiment en eau littorale et marine|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Sédiment en eau de surface continentale|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques|Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines|Paramètres physico-chimiques pour les plans d'eau|Paramètres physico-chimiques pour les cours d'eau|Substances pertinentes complémentaires pour les DOM à surveiller dans les eaux de surface, matrice sédiment_Liste_A|Substances pertinentes complémentaires pour les DOM à surveiller dans les eaux de surface, matrice sédiment|Substances pertinentes complémentaires pour les DOM à surveiller dans les eaux de surface, matrice eau_Liste_A|Substances pertinentes complémentaires pour les DOM à surveiller dans les eaux de surface, matrice eau|Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice sédiment_Liste_A|Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice sédiment|Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice eau_Liste_A|Substances pertinentes complémentaires pour la métropole à surveiller dans les eaux de surface, matrice eau|Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement|Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/44,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/195,http://id.eaufrance.fr/GPR/194,http://id.eaufrance.fr/GPR/192,http://id.eaufrance.fr/GPR/191,http://id.eaufrance.fr/GPR/190,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/162,http://id.eaufrance.fr/GPR/160,http://id.eaufrance.fr/GPR/159,http://id.eaufrance.fr/GPR/156,http://id.eaufrance.fr/GPR/155,http://id.eaufrance.fr/GPR/153,http://id.eaufrance.fr/GPR/149,http://id.eaufrance.fr/GPR/148,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"133";"µg/L";"http://id.eaufrance.fr/URF/133";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1311";"Oxygène dissous";"http://id.eaufrance.fr/PAR/1311";"8.8";"46,41,31,166,165,164,122,121";"Autres éléments minéraux,Chimique,Paramètres classés par classe,Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines,Paramètres physico-chimiques pour les plans d'eau,Paramètres physico-chimiques pour les cours d'eau,Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement,Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/46,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"162";"mg/L";"http://id.eaufrance.fr/URF/162";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1338";"Sulfates";"http://id.eaufrance.fr/PAR/1338";"14.0";"46,41,31,192,191,190,166,165,164,122,121";"Autres éléments minéraux|Chimique|Paramètres classés par classe|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques|Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines|Paramètres physico-chimiques pour les plans d'eau|Paramètres physico-chimiques pour les cours d'eau|Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement|Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/46,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/192,http://id.eaufrance.fr/GPR/191,http://id.eaufrance.fr/GPR/190,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"162";"mg/L";"http://id.eaufrance.fr/URF/162";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1347";"Titre alcalimétrique complet (T.A.C.)";"http://id.eaufrance.fr/PAR/1347";"26.0";"46,41,31,166,165,164,122,121";"Autres éléments minéraux,Chimique,Paramètres classés par classe,Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines,Paramètres physico-chimiques pour les plans d'eau,Paramètres physico-chimiques pour les cours d'eau,Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement,Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/46,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"28";"°f";"http://id.eaufrance.fr/URF/28";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1372";"Magnésium";"http://id.eaufrance.fr/PAR/1372";"1.6";"44,41,31,191,190,166,165,164,122,121";"Metaux et métalloïdes|Chimique|Paramètres classés par classe|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques|Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines|Paramètres physico-chimiques pour les plans d'eau|Paramètres physico-chimiques pour les cours d'eau|Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement|Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/44,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/191,http://id.eaufrance.fr/GPR/190,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"162";"mg/L";"http://id.eaufrance.fr/URF/162";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1340";"Nitrates";"http://id.eaufrance.fr/PAR/1340";"7.0";"47,41,31,193,192,191,190,166,165,164,122,121";"Paramètres azotés|Chimique|Paramètres classés par classe|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau saline|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques|Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines|Paramètres physico-chimiques pour les plans d'eau|Paramètres physico-chimiques pour les cours d'eau|Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement|Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/47,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/193,http://id.eaufrance.fr/GPR/192,http://id.eaufrance.fr/GPR/191,http://id.eaufrance.fr/GPR/190,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"162";"mg/L";"http://id.eaufrance.fr/URF/162";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1339";"Nitrites";"http://id.eaufrance.fr/PAR/1339";"0.1";"47,41,31,193,192,191,190,166,165,164,122,121";"Paramètres azotés|Chimique|Paramètres classés par classe|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau saline|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques|Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines|Paramètres physico-chimiques pour les plans d'eau|Paramètres physico-chimiques pour les cours d'eau|Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement|Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/47,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/193,http://id.eaufrance.fr/GPR/192,http://id.eaufrance.fr/GPR/191,http://id.eaufrance.fr/GPR/190,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"162";"mg/L";"http://id.eaufrance.fr/URF/162";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1337";"Chlorures";"http://id.eaufrance.fr/PAR/1337";"20.0";"46,41,31,192,191,190,166,165,164,122,121";"Autres éléments minéraux|Chimique|Paramètres classés par classe|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau résiduaire|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques|Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines|Paramètres physico-chimiques pour les plans d'eau|Paramètres physico-chimiques pour les cours d'eau|Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement|Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/46,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/192,http://id.eaufrance.fr/GPR/191,http://id.eaufrance.fr/GPR/190,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"162";"mg/L";"http://id.eaufrance.fr/URF/162";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
"01000217";"LA CANCHE à BRIMEUX (62)";"http://id.eaufrance.fr/STQ/01000217";"3";"Eau";"http://id.eaufrance.fr/SUP/3";"23";"Eau brute";"http://id.eaufrance.fr/FAN/23";"1965-08-03";"00:00:00";"";"";"1327";"Hydrogénocarbonates";"http://id.eaufrance.fr/PAR/1327";"317.0";"46,41,31,191,190,166,165,164,122,121";"Autres éléments minéraux|Chimique|Paramètres classés par classe|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques, matrice Eau douce|Avis relatif aux limites de quantification des couples «paramètre-matrice» de l'agrément des laboratoires effectuant des analyses dans le domaine de l'eau et des milieux aquatiques|Paramètres de l'analyse régulière du contrôle de surveillance de l'état chimique des eaux souterraines|Paramètres physico-chimiques pour les plans d'eau|Paramètres physico-chimiques pour les cours d'eau|Arrêté du 7 août 2015 modifiant l'arrêté du 25 janvier 2010 établissant le programme de surveillance de l'état des eaux en application de l'article R. 212-22 du code de l'environnement|Paramètres classés par textes réglementaires";"http://id.eaufrance.fr/GPR/46,http://id.eaufrance.fr/GPR/41,http://id.eaufrance.fr/GPR/31,http://id.eaufrance.fr/GPR/191,http://id.eaufrance.fr/GPR/190,http://id.eaufrance.fr/GPR/166,http://id.eaufrance.fr/GPR/165,http://id.eaufrance.fr/GPR/164,http://id.eaufrance.fr/GPR/122,http://id.eaufrance.fr/GPR/121";"162";"mg/L";"http://id.eaufrance.fr/URF/162";"1";"Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0";"2";"Laboratoire";"0";"Difficultés inconnues";"";"";"";"";"";"";"";"0";"Méthode inconnue";"http://id.eaufrance.fr/MET/0";"";"";"";"";"0";"";"";"2";"Donnée contrôlée niveau 1 (données contrôlées)";"1";"Correcte";"";"";"0000000001";"Réseau National de Bassin de suivi de la qualité des eaux superficielles";"http://id.eaufrance.fr/DC/0000000001";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"18591178100028";"AGENCE DE L EAU ARTOIS PICARDIE";"http://id.eaufrance.fr/INT/18591178100028";"78369683400010";"INSTITUT PASTEUR DE LILLE";"http://id.eaufrance.fr/INT/78369683400010"
